deck,slide_num,slide_title,hidden,location_in_slide,surrounding_text,number_mention,normalized,suggested_status
AFTER_AMOSI_Mar2026,80,A5: LLM Salvage — Curated Examples,yes,"shape[3]/cell[5,3]",39%,39%,39%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,80,A5: LLM Salvage — Curated Examples,yes,"shape[3]/cell[5,4]",2.94,2.94,2.94,UNCLASSIFIED
AFTER_AMOSI_Mar2026,80,A5: LLM Salvage — Curated Examples,yes,"shape[3]/cell[5,5]",0.95,0.95,0.95,UNCLASSIFIED
AFTER_AMOSI_Mar2026,80,A5: LLM Salvage — Curated Examples,yes,"shape[3]/cell[6,3]",150%,150%,150%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,80,A5: LLM Salvage — Curated Examples,yes,"shape[3]/cell[6,4]",2.06,2.06,2.06,UNCLASSIFIED
AFTER_AMOSI_Mar2026,80,A5: LLM Salvage — Curated Examples,yes,"shape[3]/cell[6,5]",0.65,0.65,0.65,UNCLASSIFIED
AFTER_AMOSI_Mar2026,80,A5: LLM Salvage — Curated Examples,yes,notes/para[0],Curated examples showing each of the 6 recovery categories. All have IS < 2.0 but the heuristic identifies recoverable meaning. Categories overlap: a segment can exhibit multiple recovery signals.,6,6,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,80,A5: LLM Salvage — Curated Examples,yes,notes/para[0],Curated examples showing each of the 6 recovery categories. All have IS < 2.0 but the heuristic identifies recoverable meaning. Categories overlap: a segment can exhibit multiple recovery signals.,2.0,2.0,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,shape[2]/para[0],One real example per failure category (5 categories):,5,5,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[1,0]","Wrong Topic
(255 segs)",255,255,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[1,1]",44.4%,44.4%,44.4%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[1,4]",97%,97%,97%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[1,5]",0.38,0.38,0.38,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[2,0]","Hallucination
(108 segs)",108,108,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[2,1]",18.8%,18.8%,18.8%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[2,3]","""20 years ago when i was""",20,20,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[2,4]",200%,200%,200%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[2,5]",0.00,0.00,0.00,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[3,0]","Signal Loss
(80 segs)",80,80,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[3,1]",13.9%,13.9%,13.9%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[3,4]",100%,100%,100%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[3,5]",0.00,0.00,0.00,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[4,0]","Right Topic,
Wrong Details
(79 segs)",79,79,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[4,1]",13.8%,13.8%,13.8%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[4,2]","""13th amendment is going...""",13,13,LIKELY_HOLD
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[4,3]","""13th may mean something...""",13,13,METADATA
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[4,4]",60%,60%,60%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[4,5]",1.86,1.86,1.86,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[5,0]","Accumulated
Errors (52 segs)",52,52,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[5,1]",9.1%,9.1%,9.1%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[5,4]",67%,67%,67%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,"shape[3]/cell[5,5]",1.64,1.64,1.64,UNCLASSIFIED
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,notes/para[0],"Canonical 5 failure categories from the 574-segment taxonomy (IS < 2.00). Wrong Topic is the largest (44.4%, 255 segments). Hallucination is the most dangerous — fluent but fabricated text.",5,5,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,notes/para[0],"Canonical 5 failure categories from the 574-segment taxonomy (IS < 2.00). Wrong Topic is the largest (44.4%, 255 segments). Hallucination is the most dangerous — fluent but fabricated text.",574,574,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,notes/para[0],"Canonical 5 failure categories from the 574-segment taxonomy (IS < 2.00). Wrong Topic is the largest (44.4%, 255 segments). Hallucination is the most dangerous — fluent but fabricated text.",2.00,2.00,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,notes/para[0],"Canonical 5 failure categories from the 574-segment taxonomy (IS < 2.00). Wrong Topic is the largest (44.4%, 255 segments). Hallucination is the most dangerous — fluent but fabricated text.",44.4%,44.4%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,81,A6: Failure Mode Examples,no,notes/para[0],"Canonical 5 failure categories from the 574-segment taxonomy (IS < 2.00). Wrong Topic is the largest (44.4%, 255 segments). Hallucination is the most dangerous — fluent but fabricated text.",255,255,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[1,2]",14,14,14,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[1,3]",0%,0%,0%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[2,2]",14,14,14,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[2,3]",58%,58%,58%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[3,0]",00MUdHQ7GGY_8,00,00,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[3,2]",14,14,14,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[3,3]",100%,100%,100%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[4,0]",DBhaa45mAro_2,5,5,METADATA
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[4,2]",14,14,14,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[4,3]",73%,73%,73%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[5,2]",14/A6,14,14,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[5,3]",97%,97%,97%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[6,2]",14/A5,14,14,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[6,3]",74%,74%,74%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[7,0]",d8BR6hsvzoY_31,1,1,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[7,2]",15,15,15,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[7,3]",0%,0%,0%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[8,3]",72%,72%,72%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[9,3]",89%,89%,89%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[10,3]",57%,57%,57%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[11,0]",IZcKDz911X8_0,11,11,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[11,3]",39%,39%,39%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[12,0]",0FUlRjBcGGE_21,0,0,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[12,0]",0FUlRjBcGGE_21,1,1,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[12,3]",150%,150%,150%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[13,2]",A12,2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[13,3]",0%,0%,0%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[14,2]",A12,2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[14,3]",11%,11%,11%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[15,2]",A12,2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[15,3]",27%,27%,27%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[16,0]",epuNSCr7qpA_16,6,6,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[16,2]",A12,2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[16,3]",15%,15%,15%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[17,2]",A12,2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[3]/cell[17,3]",31%,31%,31%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[1,2]",A12,2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[1,3]",15%,15%,15%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[2,0]",c6eBrYor21I_10,1,1,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[2,0]",c6eBrYor21I_10,0,0,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[2,2]",A12,2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[2,3]",52%,52%,52%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[3,0]",1RkFwRhhcWQ_0,1,1,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[3,3]",100%,100%,100%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[4,3]",200%,200%,200%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[5,0]",0fmc81KXbB0_0,0,0,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[5,0]",0fmc81KXbB0_0,1,1,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[5,3]",69%,69%,69%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[6,3]",100%,100%,100%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[7,0]",2JuBrr6TW8o_14,2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[7,0]",2JuBrr6TW8o_14,4,4,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[7,3]",100%,100%,100%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[8,3]",100%,100%,100%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[9,0]",49qxSMt4Xe0_0,49,49,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[9,3]",68%,68%,68%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[10,3]",60%,60%,60%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[11,3]",100%,100%,100%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[12,0]",10xhJGx6-kc_0,10,10,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[12,2]",A14b,4,4,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[12,3]",71%,71%,71%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[13,0]",-WqvFSuRYo0_12,2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[13,2]",A14b,4,4,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[13,3]",27%,27%,27%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[14,0]",1whXJLCrTjY_0,1,1,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[14,2]",A14b,4,4,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[14,3]",67%,67%,67%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[15,0]",ZB21bsGO0KA_7,1,1,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[15,2]",A14b,4,4,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[15,3]",40%,40%,40%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[16,0]",2T-C7vQJBis_0,2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[16,2]",A14b,4,4,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[16,3]",42%,42%,42%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[17,0]",0PQonSiGkVE_0,0,0,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[17,1]",LR>1.5+WER,1.5,1.5,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[17,2]",A14b,4,4,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,"shape[4]/cell[17,3]",140%,140%,140%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,notes/para[0],"Reference map of all 34 unique example segments used across the presentation. 12 are embedded as clickable videos on Slides 14b and A11b. All 1,497 burned videos are available at english_full_results/client_outputs/burned_videos/. Segment IDs map directly to filenames: {id}_with_hyp.mp4.",34,34,METADATA
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,notes/para[0],"Reference map of all 34 unique example segments used across the presentation. 12 are embedded as clickable videos on Slides 14b and A11b. All 1,497 burned videos are available at english_full_results/client_outputs/burned_videos/. Segment IDs map directly to filenames: {id}_with_hyp.mp4.",12,12,METADATA
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,notes/para[0],"Reference map of all 34 unique example segments used across the presentation. 12 are embedded as clickable videos on Slides 14b and A11b. All 1,497 burned videos are available at english_full_results/client_outputs/burned_videos/. Segment IDs map directly to filenames: {id}_with_hyp.mp4.",14,14,METADATA
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,notes/para[0],"Reference map of all 34 unique example segments used across the presentation. 12 are embedded as clickable videos on Slides 14b and A11b. All 1,497 burned videos are available at english_full_results/client_outputs/burned_videos/. Segment IDs map directly to filenames: {id}_with_hyp.mp4.",1,1,METADATA
AFTER_AMOSI_Mar2026,82,A7: Video Gallery — All Example Segments,no,notes/para[0],"Reference map of all 34 unique example segments used across the presentation. 12 are embedded as clickable videos on Slides 14b and A11b. All 1,497 burned videos are available at english_full_results/client_outputs/burned_videos/. Segment IDs map directly to filenames: {id}_with_hyp.mp4.","1,497",1497,METADATA
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[1,0]",5 — Excellent (4.0–5.0),5,5,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[1,0]",5 — Excellent (4.0–5.0),4.0,4.0,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[1,0]",5 — Excellent (4.0–5.0),5.0,5.0,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[1,1]",157,157,157,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[1,2]",56.9%,56.9%,56.9%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[1,3]",105,105,105,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[1,4]",38.0%,38.0%,38.0%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[1,5]",14,14,14,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[1,6]",5.1%,5.1%,5.1%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[2,0]",4 — Good (3.0–3.99),4,4,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[2,0]",4 — Good (3.0–3.99),3.0,3.0,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[2,0]",4 — Good (3.0–3.99),3.99,3.99,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[2,1]",67,67,67,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[2,2]",20.9%,20.9%,20.9%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[2,3]",189,189,189,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[2,4]",58.9%,58.9%,58.9%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[2,5]",65,65,65,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[2,6]",20.2%,20.2%,20.2%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[3,0]",3 — Fair (2.0–2.99),3,3,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[3,0]",3 — Fair (2.0–2.99),2.0,2.0,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[3,0]",3 — Fair (2.0–2.99),2.99,2.99,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[3,1]",25,25,25,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[3,2]",7.7%,7.7%,7.7%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[3,3]",167,167,167,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[3,4]",51.4%,51.4%,51.4%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[3,5]",133,133,133,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[3,6]",40.9%,40.9%,40.9%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[4,0]",2 — Poor (1.0–1.99),2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,83,A8: LLM Judge × IS Tier Cross-Tabulation,no,"shape[3]/cell[4,0]",2 — Poor (1.0–1.99),1.0,1.0,UNCLASSIFIED
