deck,slide_num,slide_title,hidden,location_in_slide,surrounding_text,number_mention,normalized,suggested_status,audit_category,audit_reason
AFTER_AMOSI_May2026,61,Why MBR Won the Default-Display Slot,no,notes/para[0],"Source: docs/evaluation/after_amosi_audit.json Section F intra_rater + MEMORY n_best_aggregation_findings entry + docs/beam-search/n_best_implementation.md. Both MBR and vote_conf pass the v3 judge significance bar (Y+P McNemar p=0.00017 and 0.00257). MBR wins on (a) higher intra-rater exact agreement (86.7% vs 80%, matches gold-standard top-1 83.3%) and (b) calibrated per-word posterior compatibl",0.00257,0.00257,METADATA,OK,matches MBR canonical key=mcnemar_yp_p_vote_conf
AFTER_AMOSI_May2026,61,Why MBR Won the Default-Display Slot,no,notes/para[0],"Source: docs/evaluation/after_amosi_audit.json Section F intra_rater + MEMORY n_best_aggregation_findings entry + docs/beam-search/n_best_implementation.md. Both MBR and vote_conf pass the v3 judge significance bar (Y+P McNemar p=0.00017 and 0.00257). MBR wins on (a) higher intra-rater exact agreement (86.7% vs 80%, matches gold-standard top-1 83.3%) and (b) calibrated per-word posterior compatibl",86.7%,86.7%,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,61,Why MBR Won the Default-Display Slot,no,notes/para[0],"Source: docs/evaluation/after_amosi_audit.json Section F intra_rater + MEMORY n_best_aggregation_findings entry + docs/beam-search/n_best_implementation.md. Both MBR and vote_conf pass the v3 judge significance bar (Y+P McNemar p=0.00017 and 0.00257). MBR wins on (a) higher intra-rater exact agreement (86.7% vs 80%, matches gold-standard top-1 83.3%) and (b) calibrated per-word posterior compatibl",80%,80%,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,61,Why MBR Won the Default-Display Slot,no,notes/para[0],"Source: docs/evaluation/after_amosi_audit.json Section F intra_rater + MEMORY n_best_aggregation_findings entry + docs/beam-search/n_best_implementation.md. Both MBR and vote_conf pass the v3 judge significance bar (Y+P McNemar p=0.00017 and 0.00257). MBR wins on (a) higher intra-rater exact agreement (86.7% vs 80%, matches gold-standard top-1 83.3%) and (b) calibrated per-word posterior compatibl",1,1,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,61,Why MBR Won the Default-Display Slot,no,notes/para[0],"Source: docs/evaluation/after_amosi_audit.json Section F intra_rater + MEMORY n_best_aggregation_findings entry + docs/beam-search/n_best_implementation.md. Both MBR and vote_conf pass the v3 judge significance bar (Y+P McNemar p=0.00017 and 0.00257). MBR wins on (a) higher intra-rater exact agreement (86.7% vs 80%, matches gold-standard top-1 83.3%) and (b) calibrated per-word posterior compatibl",83.3%,83.3%,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,61,Why MBR Won the Default-Display Slot,no,notes/para[0],"Source: docs/evaluation/after_amosi_audit.json Section F intra_rater + MEMORY n_best_aggregation_findings entry + docs/beam-search/n_best_implementation.md. Both MBR and vote_conf pass the v3 judge significance bar (Y+P McNemar p=0.00017 and 0.00257). MBR wins on (a) higher intra-rater exact agreement (86.7% vs 80%, matches gold-standard top-1 83.3%) and (b) calibrated per-word posterior compatibl",0.4,0.4,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,61,Why MBR Won the Default-Display Slot,no,notes/para[0],"Source: docs/evaluation/after_amosi_audit.json Section F intra_rater + MEMORY n_best_aggregation_findings entry + docs/beam-search/n_best_implementation.md. Both MBR and vote_conf pass the v3 judge significance bar (Y+P McNemar p=0.00017 and 0.00257). MBR wins on (a) higher intra-rater exact agreement (86.7% vs 80%, matches gold-standard top-1 83.3%) and (b) calibrated per-word posterior compatibl",0.8,0.8,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,61,Why MBR Won the Default-Display Slot,no,notes/para[0],"Source: docs/evaluation/after_amosi_audit.json Section F intra_rater + MEMORY n_best_aggregation_findings entry + docs/beam-search/n_best_implementation.md. Both MBR and vote_conf pass the v3 judge significance bar (Y+P McNemar p=0.00017 and 0.00257). MBR wins on (a) higher intra-rater exact agreement (86.7% vs 80%, matches gold-standard top-1 83.3%) and (b) calibrated per-word posterior compatibl",36,36,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,61,Why MBR Won the Default-Display Slot,no,notes/para[0],"Source: docs/evaluation/after_amosi_audit.json Section F intra_rater + MEMORY n_best_aggregation_findings entry + docs/beam-search/n_best_implementation.md. Both MBR and vote_conf pass the v3 judge significance bar (Y+P McNemar p=0.00017 and 0.00257). MBR wins on (a) higher intra-rater exact agreement (86.7% vs 80%, matches gold-standard top-1 83.3%) and (b) calibrated per-word posterior compatibl",37,37,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,62,v1 vs v3 Judge: A Prompt-Design Lesson,no,shape[5]/para[2],• Y+P verdict: vote_conf significantly LOSES (p < 0.05),0.05,0.05,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,62,v1 vs v3 Judge: A Prompt-Design Lesson,no,shape[5]/para[3],• Identical-text drift across re-runs: 27%,27%,27%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,62,v1 vs v3 Judge: A Prompt-Design Lesson,no,shape[8]/para[2],• Y+P verdict: vote_conf significantly WINS (p = 0.00257),0.00257,0.00257,UNCLASSIFIED,OK,matches MBR canonical key=mcnemar_yp_p_vote_conf
AFTER_AMOSI_May2026,62,v1 vs v3 Judge: A Prompt-Design Lesson,no,shape[8]/para[3],• Identical-text drift: 12.6 / 10.4 / 14.2% per method  (audit:_note_drift),12.6,12.6,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,62,v1 vs v3 Judge: A Prompt-Design Lesson,no,shape[8]/para[3],• Identical-text drift: 12.6 / 10.4 / 14.2% per method  (audit:_note_drift),10.4,10.4,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,62,v1 vs v3 Judge: A Prompt-Design Lesson,no,shape[8]/para[3],• Identical-text drift: 12.6 / 10.4 / 14.2% per method  (audit:_note_drift),14.2%,14.2%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,62,v1 vs v3 Judge: A Prompt-Design Lesson,no,shape[12]/para[0],60,60,60,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,62,v1 vs v3 Judge: A Prompt-Design Lesson,no,notes/para[0],Source: docs/evaluation/llm_judge_nbest/llm_judge_nbest_analysis.md + MEMORY n_best_aggregation_findings entry. v1 (single-side method-conf in prompt) systematically biased AGAINST the n-best variants - vote_conf significantly LOST on Y+P. v3 (dual-conf with baseline_conf anchor) flipped the verdict: vote_conf significantly WINS on Y+P (p=0.00257). Identical-text drift fell from 27% to 12.6-14.2% ,0.00257,0.00257,LIKELY_HOLD,OK,matches MBR canonical key=mcnemar_yp_p_vote_conf
AFTER_AMOSI_May2026,62,v1 vs v3 Judge: A Prompt-Design Lesson,no,notes/para[0],Source: docs/evaluation/llm_judge_nbest/llm_judge_nbest_analysis.md + MEMORY n_best_aggregation_findings entry. v1 (single-side method-conf in prompt) systematically biased AGAINST the n-best variants - vote_conf significantly LOST on Y+P. v3 (dual-conf with baseline_conf anchor) flipped the verdict: vote_conf significantly WINS on Y+P (p=0.00257). Identical-text drift fell from 27% to 12.6-14.2% ,27%,27%,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,62,v1 vs v3 Judge: A Prompt-Design Lesson,no,notes/para[0],Source: docs/evaluation/llm_judge_nbest/llm_judge_nbest_analysis.md + MEMORY n_best_aggregation_findings entry. v1 (single-side method-conf in prompt) systematically biased AGAINST the n-best variants - vote_conf significantly LOST on Y+P. v3 (dual-conf with baseline_conf anchor) flipped the verdict: vote_conf significantly WINS on Y+P (p=0.00257). Identical-text drift fell from 27% to 12.6-14.2% ,12.6,12.6,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,62,v1 vs v3 Judge: A Prompt-Design Lesson,no,notes/para[0],Source: docs/evaluation/llm_judge_nbest/llm_judge_nbest_analysis.md + MEMORY n_best_aggregation_findings entry. v1 (single-side method-conf in prompt) systematically biased AGAINST the n-best variants - vote_conf significantly LOST on Y+P. v3 (dual-conf with baseline_conf anchor) flipped the verdict: vote_conf significantly WINS on Y+P (p=0.00257). Identical-text drift fell from 27% to 12.6-14.2% ,14.2%,14.2%,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,shape[2]/para[0],WER 28%  IS 4.1,28%,28%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,shape[2]/para[0],WER 28%  IS 4.1,4.1,4.1,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,shape[3]/para[0],"""consumers want a bigger smartphone""→ ""consumers will not upgrade their smartphone""Meaning close, key verb flipped (IS 4.1)",4.1,4.1,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,shape[4]/para[0],WER 56%  IS 2.9,56%,56%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,shape[4]/para[0],WER 56%  IS 2.9,2.9,2.9,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,shape[5]/para[0],"""james and will talk about street photography""→ ""i'm here to talk about street photography""Topic right, speaker names lost (IS 2.9)",2.9,2.9,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,shape[6]/para[0],WER 100%  IS 0.8,100%,100%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,shape[6]/para[0],WER 100%  IS 0.8,0.8,0.8,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,shape[10]/para[0],61,61,61,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,notes/para[0],"Three demos side by side. Left: 'consumers want a bigger smartphone' becomes 'consumers will not upgrade their smartphone' (IS 4.1 - meaning is close but the key verb is flipped: 'want' to 'will not'. This is what good output looks like - mostly right, small errors). Center: 'james and will talk about street photography' becomes 'i'm here to talk about street photography' (IS 2.9 - the topic is ca",4.1,4.1,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,notes/para[0],"Three demos side by side. Left: 'consumers want a bigger smartphone' becomes 'consumers will not upgrade their smartphone' (IS 4.1 - meaning is close but the key verb is flipped: 'want' to 'will not'. This is what good output looks like - mostly right, small errors). Center: 'james and will talk about street photography' becomes 'i'm here to talk about street photography' (IS 2.9 - the topic is ca",2.9,2.9,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,notes/para[0],"Three demos side by side. Left: 'consumers want a bigger smartphone' becomes 'consumers will not upgrade their smartphone' (IS 4.1 - meaning is close but the key verb is flipped: 'want' to 'will not'. This is what good output looks like - mostly right, small errors). Center: 'james and will talk about street photography' becomes 'i'm here to talk about street photography' (IS 2.9 - the topic is ca",0.8,0.8,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,notes/para[0],"Three demos side by side. Left: 'consumers want a bigger smartphone' becomes 'consumers will not upgrade their smartphone' (IS 4.1 - meaning is close but the key verb is flipped: 'want' to 'will not'. This is what good output looks like - mostly right, small errors). Center: 'james and will talk about street photography' becomes 'i'm here to talk about street photography' (IS 2.9 - the topic is ca",2026,2026,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,notes/para[0],"Three demos side by side. Left: 'consumers want a bigger smartphone' becomes 'consumers will not upgrade their smartphone' (IS 4.1 - meaning is close but the key verb is flipped: 'want' to 'will not'. This is what good output looks like - mostly right, small errors). Center: 'james and will talk about street photography' becomes 'i'm here to talk about street photography' (IS 2.9 - the topic is ca",4,4,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,notes/para[0],"Three demos side by side. Left: 'consumers want a bigger smartphone' becomes 'consumers will not upgrade their smartphone' (IS 4.1 - meaning is close but the key verb is flipped: 'want' to 'will not'. This is what good output looks like - mostly right, small errors). Center: 'james and will talk about street photography' becomes 'i'm here to talk about street photography' (IS 2.9 - the topic is ca",7,7,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,notes/para[0],"Three demos side by side. Left: 'consumers want a bigger smartphone' becomes 'consumers will not upgrade their smartphone' (IS 4.1 - meaning is close but the key verb is flipped: 'want' to 'will not'. This is what good output looks like - mostly right, small errors). Center: 'james and will talk about street photography' becomes 'i'm here to talk about street photography' (IS 2.9 - the topic is ca",10,10,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,63,Demo: OK → Almost There → Hallucination,no,notes/para[0],"Three demos side by side. Left: 'consumers want a bigger smartphone' becomes 'consumers will not upgrade their smartphone' (IS 4.1 - meaning is close but the key verb is flipped: 'want' to 'will not'. This is what good output looks like - mostly right, small errors). Center: 'james and will talk about street photography' becomes 'i'm here to talk about street photography' (IS 2.9 - the topic is ca",48,48,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,shape[2]/para[0],WER 0.0%   /   IS 5.00   /   sequence_conf high   /   mean_prob ~ 0.93,0.0%,0.0%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,shape[2]/para[0],WER 0.0%   /   IS 5.00   /   sequence_conf high   /   mean_prob ~ 0.93,5.00,5.00,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,shape[2]/para[0],WER 0.0%   /   IS 5.00   /   sequence_conf high   /   mean_prob ~ 0.93,0.93,0.93,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,shape[6]/para[0],"(see speaker notes; Obama bin Laden announcement, segment #14, 41.95-45.55 s)",14,14,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,shape[6]/para[0],"(see speaker notes; Obama bin Laden announcement, segment #14, 41.95-45.55 s)",41.95,41.95,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,shape[6]/para[0],"(see speaker notes; Obama bin Laden announcement, segment #14, 41.95-45.55 s)",45.55,45.55,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,shape[8]/para[0],[per-word colors load from the conf-only sidecar; VSP_NBEST=1 was not enabled at the April 30 decode],1,1,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,shape[8]/para[0],[per-word colors load from the conf-only sidecar; VSP_NBEST=1 was not enabled at the April 30 decode],30,30,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,shape[9]/para[0],Research observation: 27/29 per-word bands are GREEN; the joint rule keeps them green because beam_agreement is also high.,27,27,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,shape[9]/para[0],Research observation: 27/29 per-word bands are GREEN; the joint rule keeps them green because beam_agreement is also high.,29,29,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,shape[11]/para[0],62,62,62,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,notes/para[0],"Source: slides_client.py::slide_client_example_perfect (reframed for research). Obama bin Laden announcement, segment #14, 41.95-45.55 s. Clean speech, WER=0%, IS=5.0. Per-word colors render from the conf-only sidecar - this Obama decode predates VSP_NBEST=1 (April 30 2026), so the agreement-aware joint rule is not applied; per-word bands are conf-only. Re-running outputs.sh on a VSP_NBEST=1 decod",14,14,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,notes/para[0],"Source: slides_client.py::slide_client_example_perfect (reframed for research). Obama bin Laden announcement, segment #14, 41.95-45.55 s. Clean speech, WER=0%, IS=5.0. Per-word colors render from the conf-only sidecar - this Obama decode predates VSP_NBEST=1 (April 30 2026), so the agreement-aware joint rule is not applied; per-word bands are conf-only. Re-running outputs.sh on a VSP_NBEST=1 decod",41.95,41.95,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,64,Demo - Obama Trust Tier,no,notes/para[0],"Source: slides_client.py::slide_client_example_perfect (reframed for research). Obama bin Laden announcement, segment #14, 41.95-45.55 s. Clean speech, WER=0%, IS=5.0. Per-word colors render from the conf-only sidecar - this Obama decode predates VSP_NBEST=1 (April 30 2026), so the agreement-aware joint rule is not applied; per-word bands are conf-only. Re-running outputs.sh on a VSP_NBEST=1 decod",45.55,45.55,METADATA,METADATA,slide-meta / date / page
